Class; Value; Class start; Class end;
1829;6511;340.466875620684;343.004936759819;
1830;6523;343.004936759819;345.542997898955;
1831;6646;345.542997898955;348.081059038090;
1832;6967;348.081059038090;350.619120177225;
1833;7299;350.619120177225;353.157181316361;
1834;7168;353.157181316361;355.695242455496;
1835;7067;355.695242455497;358.233303594632;
1836;6824;358.233303594631;360.771364733767;
1837;7013;360.771364733767;363.309425872902;
1838;6492;363.309425872902;365.847487012038;
1839;6348;365.847487012038;368.385548151173;
1840;6169;368.385548151173;370.923609290308;
1841;6282;370.923609290308;373.461670429444;
1842;6256;373.461670429444;375.999731568579;
1843;5930;375.999731568579;378.537792707714;
1844;5853;378.537792707714;381.075853846850;
1845;5854;381.075853846850;383.613914985985;
1846;7356;383.613914985986;386.151976125121;
1847;5661;386.151976125120;388.690037264256;
1848;5303;388.690037264256;391.228098403391;
1849;5245;391.228098403391;393.766159542527;
1850;5136;393.766159542527;396.304220681662;
1851;4761;396.304220681662;398.842281820797;
1852;4557;398.842281820797;401.380342959933;
1853;4419;401.380342959933;403.918404099068;
1854;4628;403.918404099068;406.456465238203;
1855;3946;406.456465238203;408.994526377339;
1856;3816;408.994526377339;411.532587516474;
1857;3906;411.532587516474;414.070648655610;
1858;3847;414.070648655609;416.608709794745;
1859;3882;416.608709794745;419.146770933880;
1860;3682;419.146770933880;421.684832073016;
1861;3742;421.684832073015;424.222893212150;
1862;3542;424.222893212151;426.760954351286;
1863;3302;426.760954351286;429.299015490422;
1864;3310;429.299015490422;431.837076629557;
1865;3123;431.837076629557;434.375137768692;
1866;3260;434.375137768692;436.913198907828;
1867;3144;436.913198907828;439.451260046963;
1868;3185;439.451260046963;441.989321186099;
1869;3077;441.989321186098;444.527382325233;
1870;3260;444.527382325234;447.065443464369;
1871;3494;447.065443464369;449.603504603505;
1872;3772;449.603504603504;452.141565742639;
1873;4028;452.141565742640;454.679626881775;
1874;4077;454.679626881775;457.217688020911;
1875;3941;457.217688020911;459.755749160046;
1876;4065;459.755749160046;462.293810299181;
1877;3567;462.293810299181;464.831871438317;
1878;3705;464.831871438317;467.369932577452;
1879;3609;467.369932577452;469.907993716588;
1880;3611;469.907993716587;472.446054855722;
1881;3664;472.446054855723;474.984115994858;
1882;3401;474.984115994858;477.522177133994;
1883;3271;477.522177133993;480.060238273128;
1884;3299;480.060238273129;482.598299412264;
1885;3171;482.598299412264;485.136360551400;
1886;3064;485.136360551400;487.674421690535;
1887;3112;487.674421690534;490.212482829670;
1888;2923;490.212482829670;492.750543968805;
1889;2884;492.750543968806;495.288605107941;
1890;2651;495.288605107941;497.826666247077;
1891;2689;497.826666247076;500.364727386211;
1892;2881;500.364727386212;502.902788525347;
1893;2911;502.902788525347;505.440849664483;
1894;2867;505.440849664482;507.978910803617;
1895;2876;507.978910803618;510.516971942753;
1896;3379;510.516971942753;513.055033081888;
1897;2838;513.055033081889;515.593094221024;
1898;2931;515.593094221023;518.131155360159;
1899;2906;518.131155360159;520.669216499294;
1900;2798;520.669216499295;523.207277638430;
1901;2719;523.207277638430;525.745338777566;
1902;2835;525.745338777565;528.283399916700;
1903;2603;528.283399916701;530.821461055836;
1904;2381;530.821461055836;533.359522194972;
1905;2294;533.359522194971;535.897583334106;
1906;2180;535.897583334106;538.435644473242;
1907;2085;538.435644473242;540.973705612377;
1908;2061;540.973705612378;543.511766751513;
1909;2103;543.511766751512;546.049827890648;
1910;2034;546.049827890648;548.587889029783;
1911;2034;548.587889029784;551.125950168919;
1912;1910;551.125950168919;553.664011308055;
1913;1878;553.664011308054;556.202072447189;
1914;1838;556.202072447189;558.740133586325;
1915;1671;558.740133586325;561.278194725460;
1916;1700;561.278194725460;563.816255864595;
1917;1687;563.816255864595;566.354317003731;
1918;1745;566.354317003731;568.892378142866;
1919;1642;568.892378142867;571.430439282002;
1920;1697;571.430439282001;573.968500421137;
1921;1641;573.968500421137;576.506561560272;
1922;1614;576.506561560273;579.044622699408;
1923;1721;579.044622699408;581.582683838544;
1924;1692;581.582683838543;584.120744977678;
1925;1655;584.120744977678;586.658806116814;
1926;1639;586.658806116814;589.196867255949;
1927;1647;589.196867255949;591.734928395084;
1928;1669;591.734928395084;594.272989534220;
1929;1611;594.272989534220;596.811050673355;
1930;1572;596.811050673356;599.349111812491;
1931;1530;599.349111812490;601.887172951626;
1932;1431;601.887172951626;604.425234090761;
1933;1442;604.425234090761;606.963295229897;
1934;1369;606.963295229897;609.501356369032;
1935;1387;609.501356369032;612.039417508167;
1936;1441;612.039417508167;614.577478647303;
1937;1314;614.577478647303;617.115539786438;
1938;1314;617.115539786438;619.653600925573;
1939;1303;619.653600925573;622.191662064709;
1940;1284;622.191662064709;624.729723203844;
1941;1282;624.729723203845;627.267784342980;
1942;1264;627.267784342979;629.805845482115;
1943;1226;629.805845482115;632.343906621250;
1944;1169;632.343906621250;634.881967760386;
1945;1244;634.881967760385;637.420028899521;
1946;1191;637.420028899521;639.958090038656;
1947;1515;639.958090038656;642.496151177792;
1948;1237;642.496151177792;645.034212316927;
1949;1120;645.034212316927;647.572273456062;
1950;1096;647.572273456062;650.110334595198;
1951;1116;650.110334595198;652.648395734333;
1952;1072;652.648395734333;655.186456873469;
1953;964;655.186456873468;657.724518012604;
1954;863;657.724518012604;660.262579151739;
1955;963;660.262579151739;662.800640290875;
1956;894;662.800640290874;665.338701430009;
1957;839;665.338701430010;667.876762569145;
1958;810;667.876762569145;670.414823708281;
1959;802;670.414823708281;672.952884847416;
1960;767;672.952884847416;675.490945986551;
1961;792;675.490945986551;678.029007125687;
1962;717;678.029007125687;680.567068264822;
1963;723;680.567068264822;683.105129403958;
1964;765;683.105129403957;685.643190543092;
1965;662;685.643190543093;688.181251682228;
1966;733;688.181251682228;690.719312821364;
1967;692;690.719312821363;693.257373960498;
1968;685;693.257373960499;695.795435099634;
1969;705;695.795435099634;698.333496238770;
1970;714;698.333496238770;700.871557377905;
1971;652;700.871557377905;703.409618517040;
1972;614;703.409618517040;705.947679656176;
1973;646;705.947679656176;708.485740795311;
1974;631;708.485740795311;711.023801934447;
1975;597;711.023801934446;713.561863073581;
1976;581;713.561863073582;716.099924212717;
1977;617;716.099924212717;718.637985351853;
1978;658;718.637985351852;721.176046490987;
1979;575;721.176046490988;723.714107630123;
1980;560;723.714107630123;726.252168769259;
1981;631;726.252168769259;728.790229908394;
1982;646;728.790229908393;731.328291047529;
1983;541;731.328291047529;733.866352186664;
1984;583;733.866352186665;736.404413325800;
1985;557;736.404413325800;738.942474464936;
1986;493;738.942474464935;741.480535604070;
1987;500;741.480535604071;744.018596743206;
1988;526;744.018596743206;746.556657882342;
1989;521;746.556657882341;749.094719021476;
1990;486;749.094719021477;751.632780160612;
1991;508;751.632780160612;754.170841299748;
1992;469;754.170841299748;756.708902438883;
1993;436;756.708902438882;759.246963578018;
1994;435;759.246963578018;761.785024717153;
1995;448;761.785024717154;764.323085856289;
1996;372;764.323085856289;766.861146995425;
1997;458;766.861146995424;769.399208134559;
1998;428;769.399208134560;771.937269273695;
1999;490;771.937269273695;774.475330412831;
2000;409;774.475330412830;777.013391551965;
2001;405;777.013391551965;779.551452691101;
2002;379;779.551452691101;782.089513830236;
2003;349;782.089513830237;784.627574969372;
2004;318;784.627574969371;787.165636108507;
2005;332;787.165636108507;789.703697247642;
2006;279;789.703697247643;792.241758386778;
2007;328;792.241758386778;794.779819525914;
2008;275;794.779819525913;797.317880665048;
2009;265;797.317880665049;799.855941804184;
2010;259;799.855941804184;802.394002943319;
2011;281;802.394002943319;804.932064082454;
2012;243;804.932064082454;807.470125221590;
2013;272;807.470125221590;810.008186360725;
2014;285;810.008186360726;812.546247499861;
2015;251;812.546247499860;815.084308638996;
2016;261;815.084308638996;817.622369778131;
2017;240;817.622369778132;820.160430917267;
2018;248;820.160430917266;822.698492056402;
2019;216;822.698492056402;825.236553195537;
2020;253;825.236553195537;827.774614334673;
2021;238;827.774614334673;830.312675473808;
2022;269;830.312675473808;832.850736612943;
2023;242;832.850736612943;835.388797752079;
2024;240;835.388797752079;837.926858891214;
2025;233;837.926858891215;840.464920030350;
2026;226;840.464920030349;843.002981169485;
2027;217;843.002981169485;845.541042308620;
2028;235;845.541042308620;848.079103447756;
2029;234;848.079103447755;850.617164586891;
2030;234;850.617164586891;853.155225726026;
2031;229;853.155225726026;855.693286865162;
2032;229;855.693286865162;858.231348004297;
2033;218;858.231348004297;860.769409143432;
2034;221;860.769409143432;863.307470282568;
2035;220;863.307470282568;865.845531421703;
2036;207;865.845531421704;868.383592560839;
2037;188;868.383592560838;870.921653699974;
2038;171;870.921653699974;873.459714839109;
2039;227;873.459714839109;875.997775978245;
2040;192;875.997775978244;878.535837117380;
2041;183;878.535837117380;881.073898256515;
2042;182;881.073898256515;883.611959395651;
2043;174;883.611959395651;886.150020534786;
2044;186;886.150020534786;888.688081673921;
2045;154;888.688081673921;891.226142813057;
2046;188;891.226142813057;893.764203952192;
2047;211;893.764203952192;896.302265091328;
2048;219;896.302265091327;898.840326230463;
2049;216;898.840326230463;901.378387369598;
2050;157;901.378387369598;903.916448508734;
2051;203;903.916448508733;906.454509647868;
2052;169;906.454509647869;908.992570787004;
2053;169;908.992570787004;911.530631926140;
2054;188;911.530631926140;914.068693065275;
2055;152;914.068693065275;916.606754204410;
2056;130;916.606754204410;919.144815343546;
2057;142;919.144815343546;921.682876482681;
2058;144;921.682876482681;924.220937621817;
2059;138;924.220937621816;926.758998760951;
2060;131;926.758998760952;929.297059900087;
2061;139;929.297059900087;931.835121039223;
2062;124;931.835121039222;934.373182178357;
2063;119;934.373182178358;936.911243317493;
2064;138;936.911243317493;939.449304456629;
2065;126;939.449304456629;941.987365595764;
2066;112;941.987365595764;944.525426734899;
2067;110;944.525426734899;947.063487874035;
2068;133;947.063487874035;949.601549013170;
2069;117;949.601549013170;952.139610152306;
2070;95;952.139610152305;954.677671291440;
2071;121;954.677671291441;957.215732430576;
2072;129;957.215732430576;959.753793569712;
2073;127;959.753793569711;962.291854708846;
2074;99;962.291854708847;964.829915847982;
2075;137;964.829915847982;967.367976987118;
2076;122;967.367976987118;969.906038126253;
2077;120;969.906038126252;972.444099265388;
2078;137;972.444099265388;974.982160404523;
2079;151;974.982160404524;977.520221543659;
2080;145;977.520221543659;980.058282682795;
2081;113;980.058282682794;982.596343821929;
2082;142;982.596343821930;985.134404961065;
2083;132;985.134404961065;987.672466100201;
2084;108;987.672466100200;990.210527239335;
2085;119;990.210527239336;992.748588378471;
2086;112;992.748588378471;995.286649517607;
2087;147;995.286649517607;997.824710656742;
2088;103;997.824710656741;1000.362771795877;
2089;110;1000.362771795877;1002.900832935012;
2090;138;1002.900832935013;1005.438894074148;
2091;105;1005.438894074147;1007.976955213283;
2092;111;1007.976955213283;1010.515016352418;
2093;128;1010.515016352419;1013.053077491554;
2094;90;1013.053077491554;1015.591138630690;
2095;111;1015.591138630689;1018.129199769824;
2096;96;1018.129199769824;1020.667260908960;
2097;103;1020.667260908960;1023.205322048095;
2098;108;1023.205322048096;1025.743383187231;
2099;115;1025.743383187230;1028.281444326366;
2100;106;1028.281444326366;1030.819505465501;
2101;131;1030.819505465502;1033.357566604637;
2102;85;1033.357566604636;1035.895627743772;
2103;95;1035.895627743772;1038.433688882907;
2104;100;1038.433688882908;1040.971750022043;
2105;87;1040.971750022043;1043.509811161179;
2106;107;1043.509811161178;1046.047872300313;
2107;96;1046.047872300313;1048.585933439449;
2108;103;1048.585933439449;1051.123994578584;
2109;94;1051.123994578585;1053.662055717720;
2110;100;1053.662055717719;1056.200116856855;
2111;82;1056.200116856855;1058.738177995990;
2112;95;1058.738177995991;1061.276239135126;
2113;89;1061.276239135125;1063.814300274261;
2114;86;1063.814300274261;1066.352361413396;
2115;88;1066.352361413396;1068.890422552532;
2116;108;1068.890422552532;1071.428483691667;
2117;82;1071.428483691667;1073.966544830802;
2118;70;1073.966544830802;1076.504605969938;
2119;82;1076.504605969938;1079.042667109073;
2120;76;1079.042667109074;1081.580728248209;
2121;65;1081.580728248208;1084.118789387344;
2122;80;1084.118789387344;1086.656850526479;
2123;75;1086.656850526480;1089.194911665615;
2124;75;1089.194911665614;1091.732972804750;
2125;86;1091.732972804750;1094.271033943885;
2126;69;1094.271033943885;1096.809095083021;
2127;74;1096.809095083021;1099.347156222156;
2128;77;1099.347156222156;1101.885217361291;
2129;67;1101.885217361291;1104.423278500427;
2130;87;1104.423278500427;1106.961339639562;
2131;81;1106.961339639563;1109.499400778698;
2132;69;1109.499400778697;1112.037461917833;
2133;78;1112.037461917833;1114.575523056968;
2134;85;1114.575523056968;1117.113584196104;
2135;88;1117.113584196103;1119.651645335239;
2136;92;1119.651645335239;1122.189706474374;
2137;72;1122.189706474374;1124.727767613510;
2138;77;1124.727767613510;1127.265828752645;
2139;85;1127.265828752645;1129.803889891780;
2140;93;1129.803889891780;1132.341951030916;
2141;85;1132.341951030916;1134.880012170051;
2142;71;1134.880012170051;1137.418073309187;
2143;75;1137.418073309186;1139.956134448322;
2144;79;1139.956134448322;1142.494195587457;
2145;87;1142.494195587457;1145.032256726593;
2146;76;1145.032256726592;1147.570317865727;
2147;59;1147.570317865728;1150.108379004863;
2148;100;1150.108379004863;1152.646440143999;
2149;76;1152.646440143999;1155.184501283134;
2150;85;1155.184501283134;1157.722562422269;
2151;80;1157.722562422269;1160.260623561405;
2152;58;1160.260623561405;1162.798684700540;
2153;59;1162.798684700540;1165.336745839676;
2154;71;1165.336745839675;1167.874806978811;
2155;60;1167.874806978811;1170.412868117946;
2156;56;1170.412868117946;1172.950929257082;
2157;80;1172.950929257081;1175.488990396216;
2158;72;1175.488990396217;1178.027051535352;
2159;79;1178.027051535352;1180.565112674488;
2160;75;1180.565112674488;1183.103173813623;
2161;72;1183.103173813623;1185.641234952758;
2162;60;1185.641234952758;1188.179296091894;
2163;57;1188.179296091894;1190.717357231029;
2164;50;1190.717357231028;1193.255418370164;
2165;55;1193.255418370164;1195.793479509299;
2166;47;1195.793479509300;1198.331540648435;
2167;65;1198.331540648435;1200.869601787571;
2168;63;1200.869601787570;1203.407662926705;
2169;46;1203.407662926706;1205.945724065841;
2170;53;1205.945724065841;1208.483785204977;
2171;53;1208.483785204977;1211.021846344112;
2172;51;1211.021846344112;1213.559907483247;
2173;60;1213.559907483247;1216.097968622382;
2174;55;1216.097968622383;1218.636029761518;
2175;40;1218.636029761517;1221.174090900653;
2176;75;1221.174090900653;1223.712152039788;
2177;48;1223.712152039789;1226.250213178924;
2178;50;1226.250213178924;1228.788274318060;
2179;54;1228.788274318059;1231.326335457194;
2180;56;1231.326335457195;1233.864396596330;
2181;46;1233.864396596330;1236.402457735466;
2182;53;1236.402457735466;1238.940518874601;
2183;52;1238.940518874600;1241.478580013736;
2184;60;1241.478580013736;1244.016641152871;
2185;62;1244.016641152872;1246.554702292007;
2186;57;1246.554702292006;1249.092763431142;
2187;46;1249.092763431142;1251.630824570277;
2188;60;1251.630824570278;1254.168885709413;
2189;54;1254.168885709413;1256.706946848549;
2190;52;1256.706946848548;1259.245007987683;
2191;37;1259.245007987683;1261.783069126819;
2192;52;1261.783069126819;1264.321130265954;
2193;55;1264.321130265955;1266.859191405090;
2194;43;1266.859191405089;1269.397252544225;
2195;58;1269.397252544225;1271.935313683360;
2196;49;1271.935313683361;1274.473374822496;
2197;46;1274.473374822495;1277.011435961631;
2198;40;1277.011435961631;1279.549497100766;
2199;45;1279.549497100767;1282.087558239902;
2200;53;1282.087558239902;1284.625619379038;
2201;71;1284.625619379037;1287.163680518172;
2202;59;1287.163680518172;1289.701741657308;
2203;64;1289.701741657308;1292.239802796443;
2204;55;1292.239802796444;1294.777863935579;
2205;47;1294.777863935578;1297.315925074714;
2206;48;1297.315925074714;1299.853986213849;
2207;53;1299.853986213850;1302.392047352985;
2208;40;1302.392047352984;1304.930108492120;
2209;53;1304.930108492120;1307.468169631255;
2210;48;1307.468169631255;1310.006230770391;
2211;44;1310.006230770391;1312.544291909526;
2212;35;1312.544291909526;1315.082353048661;
2213;33;1315.082353048661;1317.620414187797;
2214;60;1317.620414187797;1320.158475326932;
2215;39;1320.158475326933;1322.696536466068;
2216;39;1322.696536466067;1325.234597605203;
2217;30;1325.234597605203;1327.772658744338;
2218;45;1327.772658744339;1330.310719883474;
2219;40;1330.310719883473;1332.848781022609;
2220;46;1332.848781022609;1335.386842161744;
2221;55;1335.386842161744;1337.924903300880;
2222;36;1337.924903300880;1340.462964440015;
2223;36;1340.462964440015;1343.001025579150;
2224;49;1343.001025579150;1345.539086718286;
2225;37;1345.539086718286;1348.077147857421;
2226;34;1348.077147857422;1350.615208996557;
2227;47;1350.615208996556;1353.153270135692;
2228;56;1353.153270135692;1355.691331274827;
2229;48;1355.691331274827;1358.229392413963;
2230;49;1358.229392413962;1360.767453553098;
2231;45;1360.767453553098;1363.305514692233;
2232;35;1363.305514692233;1365.843575831369;
2233;39;1365.843575831369;1368.381636970504;
2234;51;1368.381636970504;1370.919698109639;
2235;54;1370.919698109639;1373.457759248775;
2236;38;1373.457759248775;1375.995820387910;
2237;49;1375.995820387910;1378.533881527046;
2238;42;1378.533881527045;1381.071942666181;
2239;50;1381.071942666181;1383.610003805316;
2240;48;1383.610003805316;1386.148064944452;
2241;34;1386.148064944451;1388.686126083586;
2242;44;1388.686126083587;1391.224187222722;
2243;42;1391.224187222722;1393.762248361858;
2244;44;1393.762248361858;1396.300309500993;
2245;49;1396.300309500993;1398.838370640128;
2246;39;1398.838370640128;1401.376431779264;
2247;42;1401.376431779264;1403.914492918399;
2248;46;1403.914492918399;1406.452554057534;
2249;35;1406.452554057534;1408.990615196670;
2250;52;1408.990615196670;1411.528676335805;
2251;44;1411.528676335805;1414.066737474941;
2252;39;1414.066737474940;1416.604798614075;
2253;40;1416.604798614076;1419.142859753211;
2254;40;1419.142859753211;1421.680920892347;
2255;45;1421.680920892347;1424.218982031482;
2256;46;1424.218982031482;1426.757043170617;
2257;41;1426.757043170617;1429.295104309753;
2258;40;1429.295104309753;1431.833165448888;
2259;38;1431.833165448887;1434.371226588023;
2260;29;1434.371226588023;1436.909287727158;
2261;30;1436.909287727159;1439.447348866294;
2262;41;1439.447348866294;1441.985410005430;
2263;42;1441.985410005429;1444.523471144564;
2264;39;1444.523471144565;1447.061532283700;
2265;44;1447.061532283700;1449.599593422836;
2266;34;1449.599593422836;1452.137654561971;
2267;30;1452.137654561971;1454.675715701106;
2268;29;1454.675715701106;1457.213776840242;
2269;49;1457.213776840242;1459.751837979377;
2270;40;1459.751837979376;1462.289899118512;
2271;25;1462.289899118512;1464.827960257647;
2272;25;1464.827960257648;1467.366021396783;
2273;31;1467.366021396783;1469.904082535919;
2274;40;1469.904082535918;1472.442143675053;
2275;42;1472.442143675054;1474.980204814189;
2276;30;1474.980204814189;1477.518265953325;
2277;39;1477.518265953325;1480.056327092460;
2278;37;1480.056327092459;1482.594388231595;
2279;38;1482.594388231595;1485.132449370730;
2280;52;1485.132449370731;1487.670510509866;
2281;30;1487.670510509865;1490.208571649001;
2282;33;1490.208571649001;1492.746632788136;
2283;31;1492.746632788137;1495.284693927272;
2284;36;1495.284693927272;1497.822755066408;
2285;40;1497.822755066407;1500.360816205542;
2286;34;1500.360816205543;1502.898877344678;
2287;32;1502.898877344678;1505.436938483813;
2288;35;1505.436938483814;1507.974999622949;
2289;49;1507.974999622948;1510.513060762084;
2290;35;1510.513060762084;1513.051121901219;
2291;27;1513.051121901220;1515.589183040355;
2292;33;1515.589183040354;1518.127244179490;
2293;44;1518.127244179490;1520.665305318625;
2294;40;1520.665305318626;1523.203366457761;
2295;46;1523.203366457761;1525.741427596897;
2296;39;1525.741427596896;1528.279488736031;
2297;27;1528.279488736031;1530.817549875167;
2298;35;1530.817549875167;1533.355611014302;
2299;39;1533.355611014303;1535.893672153438;
2300;28;1535.893672153437;1538.431733292573;
2301;41;1538.431733292573;1540.969794431708;
2302;37;1540.969794431709;1543.507855570844;
2303;38;1543.507855570843;1546.045916709979;
2304;41;1546.045916709979;1548.583977849114;
2305;34;1548.583977849114;1551.122038988250;
2306;30;1551.122038988250;1553.660100127385;
2307;27;1553.660100127385;1556.198161266520;
2308;32;1556.198161266520;1558.736222405656;
2309;28;1558.736222405656;1561.274283544791;
2310;31;1561.274283544792;1563.812344683927;
2311;33;1563.812344683926;1566.350405823062;
2312;38;1566.350405823062;1568.888466962197;
2313;32;1568.888466962198;1571.426528101333;
2314;25;1571.426528101332;1573.964589240468;
2315;32;1573.964589240468;1576.502650379603;
2316;25;1576.502650379603;1579.040711518739;
2317;27;1579.040711518739;1581.578772657874;
2318;30;1581.578772657874;1584.116833797009;
2319;30;1584.116833797009;1586.654894936145;
2320;37;1586.654894936145;1589.192956075280;
2321;33;1589.192956075280;1591.731017214415;
2322;28;1591.731017214415;1594.269078353551;
2323;26;1594.269078353551;1596.807139492686;
2324;29;1596.807139492686;1599.345200631822;
2325;24;1599.345200631821;1601.883261770957;
2326;35;1601.883261770957;1604.421322910092;
2327;35;1604.421322910092;1606.959384049228;
2328;31;1606.959384049228;1609.497445188363;
2329;28;1609.497445188363;1612.035506327498;
2330;36;1612.035506327498;1614.573567466634;
2331;30;1614.573567466634;1617.111628605769;
2332;23;1617.111628605769;1619.649689744904;
2333;26;1619.649689744904;1622.187750884040;
2334;34;1622.187750884040;1624.725812023175;
2335;47;1624.725812023175;1627.263873162311;
2336;39;1627.263873162310;1629.801934301445;
2337;27;1629.801934301446;1632.339995440581;
2338;32;1632.339995440581;1634.878056579717;
2339;40;1634.878056579717;1637.416117718852;
2340;27;1637.416117718852;1639.954178857987;
2341;31;1639.954178857987;1642.492239997123;
2342;28;1642.492239997123;1645.030301136258;
2343;31;1645.030301136258;1647.568362275393;
2344;29;1647.568362275393;1650.106423414529;
2345;37;1650.106423414529;1652.644484553664;
2346;27;1652.644484553664;1655.182545692800;
2347;24;1655.182545692799;1657.720606831934;
2348;17;1657.720606831935;1660.258667971070;
2349;29;1660.258667971070;1662.796729110206;
2350;34;1662.796729110206;1665.334790249341;
2351;24;1665.334790249341;1667.872851388476;
2352;21;1667.872851388476;1670.410912527612;
2353;26;1670.410912527612;1672.948973666747;
2354;27;1672.948973666746;1675.487034805882;
2355;22;1675.487034805882;1678.025095945017;
2356;26;1678.025095945018;1680.563157084153;
2357;20;1680.563157084153;1683.101218223289;
2358;20;1683.101218223288;1685.639279362423;
2359;23;1685.639279362424;1688.177340501559;
2360;22;1688.177340501559;1690.715401640695;
2361;22;1690.715401640695;1693.253462779830;
2362;16;1693.253462779830;1695.791523918965;
2363;24;1695.791523918965;1698.329585058101;
2364;17;1698.329585058101;1700.867646197236;
2365;19;1700.867646197235;1703.405707336371;
2366;16;1703.405707336371;1705.943768475506;
2367;26;1705.943768475507;1708.481829614642;
2368;19;1708.481829614642;1711.019890753778;
2369;20;1711.019890753777;1713.557951892912;
2370;31;1713.557951892913;1716.096013032048;
2371;27;1716.096013032048;1718.634074171184;
2372;22;1718.634074171184;1721.172135310319;
2373;17;1721.172135310318;1723.710196449454;
2374;29;1723.710196449454;1726.248257588589;
2375;24;1726.248257588590;1728.786318727725;
2376;28;1728.786318727724;1731.324379866860;
2377;19;1731.324379866860;1733.862441005995;
2378;23;1733.862441005996;1736.400502145131;
2379;19;1736.400502145131;1738.938563284267;
2380;24;1738.938563284266;1741.476624423401;
2381;24;1741.476624423402;1744.014685562537;
2382;21;1744.014685562537;1746.552746701673;
2383;13;1746.552746701673;1749.090807840808;
2384;27;1749.090807840807;1751.628868979943;
2385;24;1751.628868979943;1754.166930119078;
2386;19;1754.166930119079;1756.704991258214;
2387;19;1756.704991258213;1759.243052397349;
2388;18;1759.243052397349;1761.781113536484;
2389;22;1761.781113536485;1764.319174675620;
2390;22;1764.319174675620;1766.857235814756;
2391;27;1766.857235814755;1769.395296953890;
2392;24;1769.395296953890;1771.933358093026;
2393;17;1771.933358093026;1774.471419232161;
2394;19;1774.471419232161;1777.009480371296;
2395;20;1777.009480371296;1779.547541510432;
2396;15;1779.547541510432;1782.085602649567;
2397;18;1782.085602649568;1784.623663788703;
2398;23;1784.623663788702;1787.161724927838;
2399;22;1787.161724927838;1789.699786066973;
2400;19;1789.699786066974;1792.237847206109;
2401;15;1792.237847206109;1794.775908345244;
2402;16;1794.775908345244;1797.313969484379;
2403;23;1797.313969484379;1799.852030623515;
2404;13;1799.852030623515;1802.390091762650;
2405;17;1802.390091762650;1804.928152901785;
2406;23;1804.928152901785;1807.466214040921;
2407;17;1807.466214040921;1810.004275180056;
2408;21;1810.004275180057;1812.542336319192;
2409;14;1812.542336319191;1815.080397458327;
2410;15;1815.080397458327;1817.618458597462;
2411;11;1817.618458597462;1820.156519736598;
2412;15;1820.156519736598;1822.694580875733;
2413;22;1822.694580875733;1825.232642014868;
2414;16;1825.232642014868;1827.770703154004;
2415;19;1827.770703154004;1830.308764293139;
2416;13;1830.308764293139;1832.846825432274;
2417;15;1832.846825432274;1835.384886571410;
2418;12;1835.384886571410;1837.922947710545;
2419;18;1837.922947710545;1840.461008849681;
2420;26;1840.461008849680;1842.999069988816;
2421;17;1842.999069988816;1845.537131127951;
2422;16;1845.537131127951;1848.075192267087;
2423;13;1848.075192267087;1850.613253406222;
2424;17;1850.613253406222;1853.151314545357;
2425;22;1853.151314545357;1855.689375684493;
2426;18;1855.689375684493;1858.227436823628;
2427;20;1858.227436823628;1860.765497962763;
2428;14;1860.765497962763;1863.303559101899;
2429;16;1863.303559101899;1865.841620241034;
2430;12;1865.841620241034;1868.379681380170;
2431;30;1868.379681380169;1870.917742519305;
2432;11;1870.917742519305;1873.455803658440;
2433;17;1873.455803658440;1875.993864797576;
2434;9;1875.993864797576;1878.531925936711;
2435;13;1878.531925936711;1881.069987075846;
2436;18;1881.069987075846;1883.608048214982;
2437;16;1883.608048214982;1886.146109354117;
2438;16;1886.146109354117;1888.684170493252;
2439;17;1888.684170493252;1891.222231632388;
2440;15;1891.222231632388;1893.760292771523;
2441;15;1893.760292771523;1896.298353910659;
2442;18;1896.298353910658;1898.836415049793;
2443;12;1898.836415049794;1901.374476188929;
2444;18;1901.374476188929;1903.912537328065;
2445;14;1903.912537328065;1906.450598467200;
2446;17;1906.450598467200;1908.988659606335;
2447;10;1908.988659606335;1911.526720745471;
2448;11;1911.526720745471;1914.064781884606;
2449;10;1914.064781884606;1916.602843023741;
2450;12;1916.602843023741;1919.140904162876;
2451;15;1919.140904162877;1921.678965302012;
2452;12;1921.678965302012;1924.217026441148;
2453;7;1924.217026441147;1926.755087580282;
2454;14;1926.755087580283;1929.293148719418;
2455;9;1929.293148719418;1931.831209858554;
2456;12;1931.831209858554;1934.369270997689;
2457;15;1934.369270997689;1936.907332136824;
2458;12;1936.907332136824;1939.445393275960;
2459;8;1939.445393275960;1941.983454415095;
2460;9;1941.983454415094;1944.521515554230;
2461;7;1944.521515554230;1947.059576693365;
2462;5;1947.059576693366;1949.597637832501;
2463;7;1949.597637832501;1952.135698971637;
2464;12;1952.135698971636;1954.673760110771;
2465;15;1954.673760110772;1957.211821249907;
2466;9;1957.211821249907;1959.749882389043;
2467;13;1959.749882389042;1962.287943528177;
2468;4;1962.287943528177;1964.826004667313;
2469;11;1964.826004667313;1967.364065806448;
2470;5;1967.364065806449;1969.902126945584;
2471;7;1969.902126945583;1972.440188084719;
2472;5;1972.440188084719;1974.978249223854;
2473;15;1974.978249223855;1977.516310362990;
2474;8;1977.516310362990;1980.054371502126;
2475;7;1980.054371502125;1982.592432641260;
2476;8;1982.592432641261;1985.130493780396;
2477;12;1985.130493780396;1987.668554919532;
2478;13;1987.668554919531;1990.206616058666;
2479;11;1990.206616058666;1992.744677197802;
2480;5;1992.744677197802;1995.282738336937;
2481;9;1995.282738336938;1997.820799476073;
